0,0.09029
36,36.9153
1,1.49089
12,12.4138
6,6.24805
4,4.72885
4,4.25822
66,66.1529
0,0.0526109
35,35.6568
1,1.21899
12,12.2383
8,8.01538
4,4.76936
4,4.19602
66,66.1531
0,0.106916
35,35.61
1,1.68057
11,11.9319
7,7.84925
4,4.6107
4,4.35926
66,66.1524
0,0.0925884
35,35.6132
1,1.53027
11,11.2729
8,8.63779
4,4.6486
4,4.35372
66,66.1525
0,0.0639173
35,35.6498
1,1.25238
12,12.1215
8,8.10997
5,5.02172
3,3.92972
66,66.1531
0,0.0532289
35,35.6535
1,1.17728
12,12.0184
8,8.30599
4,4.84196
4,4.09784
66,66.1531
0,0.105168
35,35.6117
1,1.68026
11,11.7402
8,8.10763
5,5.09655
3,3.80721
66,66.1531
0,0.0528817
35,35.6604
1,1.11628
10,10.8894
9,9.4595
5,5.10716
3,3.86281
66,66.1528
0,0.111331
35,35.6053
1,1.64166
11,11.7916
8,8.23571
4,4.75242
4,4.01126
66,66.1525
0,0.0917428
35,35.6118
1,1.6507
11,11.7904
8,8.0738
5,5.06393
3,3.86682
66,66.1531
0,0.0534126
35,35.6511
1,0.998063
11,11.3576
9,9.10813
4,4.62345
4,4.35675
66,66.1528
0,0.0530982
35,35.6598
1,1.03197
10,10.5957
9,9.8473
4,4.32434
4,4.63669
66,66.1531
0,0.0989166
35,35.5886
1,1.63828
11,11.434
8,8.41457
4,4.50586
4,4.46903
66,66.1531
0,0.0292428
35,35.8074
1,1.17519
11,11.6114
8,8.55104
4,4.42108
4,4.5542
66,66.1534
0,0.0970497
35,35.7421
1,1.61665
11,11.5034
8,8.22936
4,4.82582
4,4.1349
66,66.1529
0,0.0535948
35,35.7882
1,1.1014
10,10.6364
9,9.64433
5,5.40796
3,3.5172
66,66.1531
0,0.0479007
35,35.7947
1,1.01225
11,11.6475
8,8.68807
5,5.60239
3,3.35688
66,66.1532
0,0.103582
35,35.7437
1,1.69801
12,12.0967
7,7.54656
5,5.08169
3,3.87908
66,66.153
0,0.107254
35,35.7326
1,1.52774
12,12.0532
7,7.7713
4,4.91069
4,4.04667
66,66.1529
0,0.110886
35,35.7315
1,1.59262
11,11.2715
8,8.48725
4,4.63229
4,4.32297
66,66.1527
0,0.0489566
35,35.7964
1,1.21563
12,12.2111
7,7.91671
4,4.87665
4,4.08335
66,66.1531
0,0.0547194
35,35.7904
1,1.09857
12,12.3014
7,7.9383
5,5.00141
3,3.96427
66,66.1531
0,0.0624418
35,35.7834
1,1.2293
12,12.3501
7,7.7567
5,5.05505
3,3.91248
66,66.1531
0,0.0988761
35,35.7437
1,1.5462
11,11.4289
8,8.38386
5,5.66437
3,3.28382
66,66.1529
0,0.0561572
35,35.789
1,1.23545
12,12.3702
7,7.72994
5,5.09039
3,3.87816
66,66.1531
0,0.11994
35,35.7269
1,1.75665
12,12.4356
7,7.1997
7,7.31676
1,1.59292
66,66.1525
0,0.0932131
35,35.7547
1,1.351
12,12.4228
7,7.58336
5,5.07997
3,3.86394
66,66.153
0,0.0606968
35,35.7852
1,1.13118
11,11.5039
8,8.69135
4,4.84612
4,4.13132
66,66.1531
0,0.100107
35,35.7478
1,1.65854
12,12.4403
7,7.30357
5,5.19787
3,3.70122
66,66.153
0,0.0593977
35,35.7863
1,1.15157
12,12.2707
7,7.92386
4,4.25911
4,4.69827
66,66.1531
0,0.053565
35,35.7931
1,1.08857
12,12.3114
7,7.93993
4,4.79868
4,4.16327
66,66.153
0,0.103945
35,35.7435
1,1.55328
11,11.1917
8,8.67844
6,6.18539
2,2.69256
66,66.1524
0,0.0654584
35,35.7817
1,1.26468
12,12.0606
7,8.02071
4,4.62866
4,4.32792
66,66.1531
0,0.109302
35,35.7346
1,1.54192
11,11.8047
7,7.98598
4,4.15646
4,4.81446
66,66.1524
0,0.102134
35,35.7461
1,1.73686
11,11.762
7,7.83205
4,4.55569
4,4.41425
66,66.153
0,0.0557533
35,35.7923
1,1.06841
10,10.9639
9,9.31569
4,4.75104
4,4.20215
66,66.1528
0,0.0998011
35,35.7496
1,1.61419
11,11.9012
7,7.83675
5,5.21633
3,3.73214
66,66.1532
0,0.0620271
35,35.7851
1,1.09321
11,11.6804
8,8.55767
4,4.90177
4,4.0695
66,66.1532
0,0.0535662
35,35.7902
1,1.12581
11,11.5551
8,8.65073
5,5.20512
3,3.76909
66,66.1532
0,0.0963721
35,35.7524
1,1.39342
10,10.6668
9,9.23788
5,5.14443
3,3.85769
66,66.1525
0,0.106394
35,35.7425
1,1.19394
11,11.9066
8,8.27411
6,6.76542
2,2.16001
66,66.1531
0,0.0631648
35,35.7838
1,1.20186
11,11.9818
8,8.06515
8,8.61959
0,0.434379
66,66.1531
0,0.0689442
35,35.7781
1,1.06884
11,11.5861
8,8.66979
5,5.70676
3,3.27043
66,66.1529
0,0.103099
35,35.7459
1,1.38813
10,10.941
8,8.97971
4,4.30472
4,4.68671
66,66.1528
0,0.0506616
35,35.7975
1,1.13295
11,11.5392
8,8.65767
5,5.28135
3,3.68963
66,66.1529
0,0.0509595
35,35.7984
1,1.05951
11,11.7314
8,8.54351
4,4.23123
4,4.73396
66,66.153
0,0.101436
35,35.7463
1,1.33478
11,11.8628
8,8.13105
4,4.13437
4,4.83848
66,66.1526
0,0.0555362
35,35.7928
1,0.996236
11,11.2539
9,9.05948
4,4.49793
4,4.49363
66,66.153
0,0.0690226
35,35.7785
1,1.14486
12,12.1297
8,8.06431
4,4.02767
4,4.93533
66,66.1531
0,0.107323
35,35.7401
1,1.63464
12,12.3793
7,7.34477
4,4.60944
4,4.33282
66,66.1525
0,0.110424
35,35.7367
1,1.45748
12,12.2853
7,7.60856
4,4.59309
4,4.35806
66,66.153
0,0.0576376
35,35.7915
1,1.15665
11,11.5625
8,8.64377
5,5.1168
3,3.82007
66,66.1531
0,0.0614775
35,35.7883
1,1.24945
12,12.5757
7,7.52827
4,4.83201
4,4.11366
66,66.1531
0,0.110875
35,35.7377
1,1.69604
12,12.4844
7,7.16144
7,7.20116
1,1.75729
66,66.153
0,0.0589613
35,35.7886
1,1.12728
12,12.338
7,7.92898
5,5.39799
3,3.50901
66,66.1531
0,0.10666
35,35.7415
1,1.52346
11,11.2081
8,8.58399
4,4.76829
4,4.21681
66,66.1528
0,0.117234
35,35.7191
1,1.68867
12,12.4244
7,7.24147
4,4.17732
4,4.78079
66,66.1529
0,0.0587606
35,35.79
1,1.12847
12,12.1986
8,8.01379
4,4.48441
4,4.47481
66,66.1531
0,0.0525188
35,35.7973
1,1.25327
11,11.9987
7,8.01728
8,8.00274
1,1.02756
66,66.1532
0,0.0655124
35,35.784
1,1.03664
11,11.1674
9,9.10315
4,4.57456
4,4.41775
66,66.1526
0,0.103533
35,35.7418
1,1.70218
12,12.0895
7,7.54724
4,4.52654
4,4.43797
66,66.1528
0,0.110724
35,35.735
1,1.53185
11,11.9622
7,7.88408
7,7.27163
1,1.65331
66,66.1527
0,0.114972
35,35.7316
1,1.58598
11,11.9565
7,7.78399
8,8.671
0,0.305082
66,66.1527
0,0.0569236
35,35.7919
1,1.01108
10,10.8634
9,9.32372
9,9.04675
0,0.0559369
66,66.153
0,0.104221
35,35.7445
1,1.48967
11,11.7727
