0,0.0872252
6,6.43275
0,0.391949
4,4.41493
2,2.5262
2,2.07692
0,0.942205
16,16.8755
0,0.0206043
6,6.29881
0,0.566893
4,4.52322
2,2.46026
2,2.04106
0,0.962942
16,16.876
0,0.086494
6,6.22925
0,0.4091
4,4.42735
2,2.70403
2,2.19052
0,0.826547
16,16.8756
0,0.0398734
6,6.28659
0,0.616542
4,4.17222
2,2.79633
2,2.16324
0,0.799844
16,16.876
0,0.0595372
6,6.2626
0,0.666563
4,4.43443
2,2.41126
2,2.03658
1,1.00268
16,16.8756
0,0.124452
6,6.20106
0,0.621191
4,4.7008
2,2.21492
1,1.98644
1,1.02446
16,16.8759
0,0.0509027
6,6.26974
0,0.364421
4,4.57114
2,2.59869
2,2.01238
1,1.00579
16,16.8756
0,0.079062
6,6.24371
0,0.507418
4,4.20302
2,2.82013
2,2.13102
0,0.889846
16,16.8759
0,0.0468383
6,6.2798
0,0.689669
4,4.5052
2,2.32336
2,2.0575
0,0.971104
16,16.8757
0,0.0910484
6,6.23118
0,0.476691
4,4.53822
2,2.52599
2,2.05073
0,0.959258
16,16.8757
0,0.0269155
6,6.29763
0,0.331729
4,4.53748
2,2.66441
2,2.05643
0,0.958566
16,16.876
0,0.0701854
6,6.25258
0,0.498053
4,4.06445
2,2.94862
2,2.05024
0,0.989683
16,16.8759
0,0.0837723
6,6.23942
0,0.44801
4,4.41084
2,2.67238
2,2.09978
0,0.920109
16,16.8761
0,0.0813967
6,6.24135
0,0.533404
4,4.59004
2,2.41293
1,1.98035
1,1.03354
16,16.8758
0,0.047141
6,6.27557
0,0.363929
4,4.56946
2,2.59968
1,1.91219
1,1.10601
16,16.8759
0,0.0530185
6,6.27396
0,0.523475
4,4.11864
2,2.86703
2,2.09689
0,0.941021
16,16.876
0,0.0216172
6,6.30345
0,0.464573
4,4.5129
2,2.57699
1,1.85466
1,1.13981
16,16.8759
0,0.0965501
6,6.22953
0,0.582621
4,4.5668
2,2.3861
2,2.146
0,0.865887
16,16.876
0,0.0932262
6,6.23127
0,0.438622
4,4.53645
2,2.5579
2,2.11378
0,0.902402
16,16.8758
0,0.0854141
6,6.24072
0,0.559072
4,4.26978
2,2.68628
2,2.00743
1,1.02426
16,16.8753
0,0.0546366
6,6.26827
0,0.387179
4,4.53643
2,2.58584
2,2.40131
0,0.63957
16,16.8761
0,0.0748135
6,6.25086
0,0.553252
4,4.61069
2,2.36933
1,1.87613
1,1.13863
16,16.876
0,0.0664086
6,6.25893
0,0.661583
4,4.63287
2,2.23497
1,1.82431
1,1.19431
16,16.8761
0,0.0226675
6,6.30219
0,0.365065
4,4.1496
2,2.999
1,1.77357
1,1.26218
16,16.8758
0,0.0393382
6,6.29068
0,0.377114
4,4.52647
2,2.61185
1,1.89814
1,1.13028
16,16.8762
0,0.0838887
6,6.26025
0,0.408116
4,4.5818
2,2.51959
2,2.22467
0,0.795674
16,16.8762
0,0.0688721
6,6.27398
0,0.399497
4,4.5448
2,2.5495
2,2.27942
0,0.75771
16,16.876
0,0.051366
6,6.29559
0,0.5994
4,4.12514
2,2.75456
2,2.02763
1,1.02021
16,16.8762
0,0.0202931
6,6.32409
0,0.587819
4,4.5947
2,2.31535
1,1.77293
1,1.25828
16,16.8758
0,0.0816293
6,6.26482
0,0.571645
4,4.55031
2,2.38068
2,2.12964
0,0.895142
16,16.8763
0,0.0580829
6,6.28711
0,0.484344
4,4.61823
2,2.38935
2,2.10824
0,0.928218
16,16.876
0,0.0803917
6,6.26368
0,0.389152
4,4.10446
2,2.97809
2,2.82245
0,0.235747
16,16.8763
0,0.114805
6,6.22707
0,0.391342
4,4.51207
2,2.59857
1,1.77675
1,1.24855
16,16.8762
0,0.0991713
6,6.24691
0,0.404312
4,4.45188
2,2.61992
2,2.20371
0,0.847458
16,16.8757
0,0.0788495
6,6.26686
0,0.40424
4,4.45788
2,2.64378
1,1.97708
1,1.04481
16,16.8757
0,0.0237291
6,6.32219
0,0.495386
4,4.18685
2,2.80223
1,1.91631
1,1.12728
16,16.8763
0,0.0876624
6,6.25863
0,0.479764
4,4.48376
2,2.55459
2,2.04223
0,0.966434
16,16.8762
0,0.0765851
6,6.26871
0,0.37701
4,4.52266
2,2.5713
1,1.98251
1,1.07324
16,16.8759
0,0.0593008
6,6.28704
0,0.367869
4,4.4804
2,2.65999
2,2.20728
0,0.811432
16,16.8755
0,0.097872
6,6.24906
0,0.467006
4,4.16565
2,2.84489
2,2.25419
0,0.794491
16,16.8757
0,0.0400778
6,6.30658
0,0.583836
4,4.57777
2,2.33021
2,2.04375
0,0.991356
16,16.8759
0,0.0185203
6,6.32604
0,0.359595
4,4.53257
2,2.59977
1,1.75246
1,1.28427
16,16.8756
0,0.0595118
6,6.2867
0,0.374072
4,4.47969
2,2.64565
2,2.01686
1,1.01038
16,16.8756
0,0.0773321
6,6.26793
0,0.384492
4,4.12485
2,2.96272
2,2.04455
1,1.01147
16,16.8758
0,0.06703
6,6.27919
0,0.384374
4,4.48831
2,2.62998
2,2.09656
0,0.927883
16,16.8757
0,0.111989
6,6.23383
0,0.596076
4,4.44095
2,2.4572
2,2.18731
0,0.845484
16,16.8754
0,0.0918051
6,6.25373
0,0.416218
4,4.44097
2,2.64284
2,2.12821
0,0.898551
16,16.8751
0,0.0184265
6,6.32694
0,0.303106
4,4.14646
3,3.0551
2,2.05038
0,0.97225
16,16.8749
0,0.0543688
6,6.29246
0,0.476465
4,4.47205
2,2.5745
1,1.98734
1,1.01627
16,16.8759
0,0.0453529
6,6.3028
0,0.47482
4,4.59312
2,2.50613
2,2.08211
0,0.869062
16,16.876
0,0.0236265
6,6.3229
0,0.4672
4,4.43559
2,2.61782
2,2.1523
0,0.853284
16,16.8751
0,0.0761509
6,6.27013
0,0.374638
4,4.26433
2,2.85518
1,1.95658
1,1.07522
16,16.8759
0,0.0423427
6,6.30622
0,0.525992
4,4.58839
2,2.37086
2,2.14864
0,0.891115
16,16.876
0,0.0534961
6,6.29372
0,0.516698
4,4.5011
2,2.48211
2,2.11439
0,0.911771
16,16.876
0,0.0245841
6,6.32422
0,0.581905
4,4.40964
2,2.51169
1,1.94538
1,1.07623
16,16.876
0,0.0236618
6,6.32516
0,0.435392
4,4.09498
2,2.92961
1,1.98571
1,1.07897
16,16.876
0,0.0517376
6,6.2937
0,0.366359
4,4.56246
2,2.55972
1,1.98182
1,1.05609
16,16.8756
0,0.0200712
6,6.32665
0,0.329372
4,4.4639
2,2.69545
2,2.03443
1,1.00319
16,16.8759
0,0.0177395
6,6.3307
0,0.324546
4,4.41267
2,2.76783
1,1.82767
1,1.19198
16,16.8758
0,0.0367836
6,6.31103
0,0.309058
4,4.13455
3,3.04305
2,2.01882
1,1.02012
16,16.8757
0,0.0796935
6,6.2659
0,0.506968
4,4.51786
2,2.47903
2,2.18618
0,0.834929
16,16.8731
0,0.0491536
6,6.29398
0,0.528028
4,4.46081
2,2.52295
2,2.0544
0,0.959979
16,16.8716
0,0.0895509
6,6.25525
0,0.5962
4,4.49158
2,2.41679
2,2.19423
0,0.826414
16,16.8725
0,0.0175401
6,6.32794
0,0.603725
4,4.11177
2,2.77398
2,2.0616
0,0.97413
16,16.873
0,0.0179068
6,6.33016
0,0.472267
4,4.46916
2,2.56387
1,1.75873
1,1.26151
16,16.8757
0,0.0498963
